"TOA5","OwascoMetInternet","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","22473","TRB_Avg"
"2017-04-13 08:05:30",24110,3.216,76.12,1005.364,143.9,0,"2017-04-13 08:00:30"
"2017-04-13 08:35:30",24111,3.647,73.2,1005.609,289.3,0,"2017-04-13 08:30:30"
"2017-04-13 09:05:30",24112,3.94,71.83,1005.834,403.6,0,"2017-04-13 09:00:30"
"2017-04-13 09:35:30",24113,4.59,66.36,1005.846,495.6,0,"2017-04-13 09:30:30"
"2017-04-13 10:05:30",24114,4.639,68.12,1006.114,579.9,0,"2017-04-13 10:00:30"
"2017-04-13 10:35:30",24115,5.316,62.75,1005.647,664.1,0,"2017-04-13 10:30:30"
"2017-04-13 11:05:30",24116,5.972,58.79,1006.183,729.5,0,"2017-04-13 11:00:30"
"2017-04-13 11:35:30",24117,6.755,53.01,1005.98,802,0,"2017-04-13 11:30:30"
"2017-04-13 12:05:30",24118,7.095,51.85,1005.568,826,0,"2017-04-13 12:00:30"
"2017-04-13 12:35:30",24119,7.597,45.58,1005.221,668.1,0,"2017-04-13 12:30:30"
"2017-04-13 13:05:30",24120,7.527,48.85,1005.207,800,0,"2017-04-13 13:00:30"
"2017-04-13 13:35:30",24121,8.29,42.92,1005.182,576.7,0,"2017-04-13 13:30:30"
"2017-04-13 14:05:30",24122,8.16,47.05,1004.942,580.2,0,"2017-04-13 14:00:30"
"2017-04-13 14:35:30",24123,8.31,41.98,1004.764,586.7,0,"2017-04-13 14:30:30"
"2017-04-13 15:05:30",24124,8.53,40.18,1004.534,373.4,0,"2017-04-13 15:00:30"
"2017-04-13 15:35:30",24125,8.06,45.47,1004.264,349.1,0,"2017-04-13 15:30:30"
"2017-04-13 16:05:30",24126,8.35,42.33,1004.098,429.2,0,"2017-04-13 16:00:30"
"2017-04-13 16:35:30",24127,8.62,41.53,1003.927,275.8,0,"2017-04-13 16:30:30"
"2017-04-13 17:05:30",24128,8.48,42.84,1003.81,340.5,0,"2017-04-13 17:00:30"
"2017-04-13 17:35:30",24129,8.64,43.2,1003.737,289.8,0,"2017-04-13 17:30:30"
"2017-04-13 18:05:30",24130,8.85,39.02,1003.552,134.3,0,"2017-04-13 18:00:30"
"2017-04-13 18:35:30",24131,9.1,40.51,1003.427,235.8,0,"2017-04-13 18:30:30"
"2017-04-13 19:05:30",24132,8.4,43.51,1003.127,117.6,0,"2017-04-13 19:00:30"
"2017-04-13 19:35:30",24133,8.03,44.91,1002.926,27.72,0,"2017-04-13 19:30:30"
"2017-04-13 20:05:30",24134,6.354,54.24,1002.987,0.723,0,"2017-04-13 20:00:30"
"2017-04-13 20:35:30",24135,5.865,54.49,1003.474,0,0,"2017-04-13 20:30:30"
"2017-04-13 21:05:30",24136,4.997,57.8,1003.841,0,0,"2017-04-13 21:00:30"
"2017-04-13 21:35:30",24137,3.706,78.87,1003.585,0,0,"2017-04-13 21:30:30"
"2017-04-13 22:05:30",24138,3.406,77.69,1003.368,0,0,"2017-04-13 22:00:30"
"2017-04-13 22:35:30",24139,3.331,81.6,1003.12,0,0,"2017-04-13 22:30:30"
"2017-04-13 23:05:30",24140,3.398,75.5,1003.054,0,0,"2017-04-13 23:00:30"
"2017-04-13 23:35:30",24141,3.17,73.67,1003.159,0,0,"2017-04-13 23:30:30"
"2017-04-14 00:05:30",24142,2.947,71.09,1003.341,0,0,"2017-04-14 00:00:30"
"2017-04-14 00:35:30",24143,2.682,74.92,1003.526,0,0,"2017-04-14 00:30:30"
"2017-04-14 01:05:30",24144,2.401,75.17,1003.708,0,0,"2017-04-14 01:00:30"
"2017-04-14 01:35:30",24145,2.215,75.54,1003.805,0,0,"2017-04-14 01:30:30"
"2017-04-14 02:05:30",24146,2.188,71.7,1003.767,0,0,"2017-04-14 02:00:30"
"2017-04-14 02:35:30",24147,2.102,72.82,1003.488,0,0,"2017-04-14 02:30:30"
"2017-04-14 03:05:30",24148,1.94,71.29,1003.439,0,0,"2017-04-14 03:00:30"
"2017-04-14 03:35:30",24149,1.94,77.46,1003.363,0,0,"2017-04-14 03:30:30"
"2017-04-14 04:05:30",24150,1.821,79.39,1003.613,0,0,"2017-04-14 04:00:30"
"2017-04-14 04:35:30",24151,1.79,78.93,1003.498,0,0,"2017-04-14 04:30:30"
"2017-04-14 05:05:30",24152,1.918,73.65,1003.435,0,0,"2017-04-14 05:00:30"
"2017-04-14 05:35:30",24153,2.022,79.35,1003.668,0,0,"2017-04-14 05:30:30"
"2017-04-14 06:05:30",24154,1.991,79.58,1003.786,0,0,"2017-04-14 06:00:30"
"2017-04-14 06:35:30",24155,2.143,77.07,1003.921,6.258,0,"2017-04-14 06:30:30"
"2017-04-14 07:05:30",24156,2.303,77.48,1004.229,41.89,0,"2017-04-14 07:00:30"
"2017-04-14 07:35:30",24157,2.601,78.08,1004.423,109.6,0,"2017-04-14 07:30:30"
"2017-04-14 08:05:30",24158,2.968,72.18,1004.564,230.5,0,"2017-04-14 08:00:30"
"2017-04-14 08:35:30",24159,3.74,70.66,1004.472,325,0,"2017-04-14 08:30:30"
"2017-04-14 09:05:30",24160,4.419,68.04,1004.688,418.4,0,"2017-04-14 09:00:30"
"2017-04-14 09:35:30",24161,5.389,59.57,1004.661,510.3,0,"2017-04-14 09:30:30"
"2017-04-14 10:05:30",24162,6.105,53.99,1004.744,595.7,0,"2017-04-14 10:00:30"
"2017-04-14 10:35:30",24163,7.146,49.6,1004.689,671.9,0,"2017-04-14 10:30:30"
"2017-04-14 11:05:30",24164,9.51,33.76,1004.525,736.6,0,"2017-04-14 11:00:30"
"2017-04-14 11:35:30",24165,10.56,30.58,1004.219,792,0,"2017-04-14 11:30:30"
"2017-04-14 12:05:30",24166,11.29,27.53,1004.064,836,0,"2017-04-14 12:00:30"
"2017-04-14 12:35:30",24167,11.41,26.79,1003.734,829,0,"2017-04-14 12:30:30"
"2017-04-14 13:05:30",24168,11.41,29.24,1003.568,877,0,"2017-04-14 13:00:30"
"2017-04-14 13:35:30",24169,12.35,24.73,1003.292,879,0,"2017-04-14 13:30:30"
"2017-04-14 14:05:30",24170,12.84,23.68,1002.946,844,0,"2017-04-14 14:00:30"
"2017-04-14 14:35:30",24171,13.37,23.09,1002.667,829,0,"2017-04-14 14:30:30"
"2017-04-14 15:05:30",24172,13.47,24.12,1002.408,782.5,0,"2017-04-14 15:00:30"
"2017-04-14 15:35:30",24173,13.5,24.07,1002.121,727,0,"2017-04-14 15:30:30"
"2017-04-14 16:05:30",24174,14.08,21.83,1001.787,662.8,0,"2017-04-14 16:00:30"
"2017-04-14 16:35:30",24175,14.28,21,1001.523,584.8,0,"2017-04-14 16:30:30"
"2017-04-14 17:05:30",24176,13.96,21.99,1001.364,497.7,0,"2017-04-14 17:00:30"
"2017-04-14 17:35:30",24177,14.78,19.9,1001.12,404.1,0,"2017-04-14 17:30:30"
"2017-04-14 18:05:30",24178,13.53,25.62,1001.003,307.2,0,"2017-04-14 18:00:30"
"2017-04-14 18:35:30",24179,14.92,19.88,1000.971,213.3,0,"2017-04-14 18:30:30"
"2017-04-14 19:05:30",24180,14.54,21.59,1000.977,119.6,0,"2017-04-14 19:00:30"
"2017-04-14 19:35:30",24181,12.38,32.66,1001.04,30.32,0,"2017-04-14 19:30:30"
"2017-04-14 20:05:30",24182,10.53,37.23,1001.105,1.127,0,"2017-04-14 20:00:30"
"2017-04-14 20:35:30",24183,11.05,39.89,1001.428,0,0,"2017-04-14 20:30:30"
"2017-04-14 21:05:30",24184,10.46,41.85,1001.67,0,0,"2017-04-14 21:00:30"
"2017-04-14 21:35:30",24185,10.41,37.46,1001.532,0,0,"2017-04-14 21:30:30"
"2017-04-14 22:05:30",24186,9.79,40.47,1001.437,0,0,"2017-04-14 22:00:30"
"2017-04-14 22:35:30",24187,8.99,45.59,1001.273,0,0,"2017-04-14 22:30:30"
"2017-04-14 23:05:30",24188,5.67,73.1,1001.203,0,0,"2017-04-14 23:00:30"
"2017-04-14 23:35:30",24189,5.096,76.72,1001.175,0,0,"2017-04-14 23:30:30"
"2017-04-15 00:05:30",24190,5.174,73.36,1001.111,0,0,"2017-04-15 00:00:30"
"2017-04-15 00:35:30",24191,5.03,75.42,1000.994,0,0,"2017-04-15 00:30:30"
"2017-04-15 01:05:30",24192,4.739,77.47,1000.856,0,0,"2017-04-15 01:00:30"
"2017-04-15 01:35:30",24193,4.703,73.94,1000.415,0,0,"2017-04-15 01:30:30"
"2017-04-15 02:05:30",24194,4.863,76.79,1000.018,0,0,"2017-04-15 02:00:30"
"2017-04-15 02:35:30",24195,6.551,58.49,999.7078,0,0,"2017-04-15 02:30:30"
"2017-04-15 03:05:30",24196,6.761,55.75,999.5681,0,0,"2017-04-15 03:00:30"
"2017-04-15 03:35:30",24197,6.654,55.89,999.1109,0,0,"2017-04-15 03:30:30"
"2017-04-15 04:05:30",24198,6.639,55.19,998.6498,0,0,"2017-04-15 04:00:30"
"2017-04-15 04:35:30",24199,6.939,53.07,998.2045,0,0,"2017-04-15 04:30:30"
"2017-04-15 05:05:30",24200,6.022,64.34,997.9374,0,0,"2017-04-15 05:00:30"
"2017-04-15 05:35:30",24201,5.986,66.34,997.7408,0,0,"2017-04-15 05:30:30"
"2017-04-15 06:05:30",24202,6.777,58.48,997.5652,0,0,"2017-04-15 06:00:30"
"2017-04-15 06:35:30",24203,6.665,61.43,997.3501,6.409,0,"2017-04-15 06:30:30"
"2017-04-15 07:05:30",24204,6.833,62.44,997.4363,58.8,0,"2017-04-15 07:00:30"
"2017-04-15 07:35:30",24205,7.006,64.61,997.5668,129.6,0,"2017-04-15 07:30:30"
"2017-04-15 08:05:30",24206,8.58,61.07,997.6097,208.4,0,"2017-04-15 08:00:30"
"2017-04-15 08:35:30",24207,10.65,52.98,997.1948,200.1,0,"2017-04-15 08:30:30"
"2017-04-15 09:05:30",24208,11.2,53.67,996.9468,407.9,0,"2017-04-15 09:00:30"
"2017-04-15 09:35:30",24209,11.54,55.32,996.5616,494.6,0,"2017-04-15 09:30:30"
"2017-04-15 10:05:30",24210,11.63,56.67,996.0946,498.1,0,"2017-04-15 10:00:30"
"2017-04-15 10:35:30",24211,11.54,58.53,995.9395,606.6,0,"2017-04-15 10:30:30"
"2017-04-15 11:05:30",24212,11.66,58.93,995.6202,662,0,"2017-04-15 11:00:30"
"2017-04-15 11:35:30",24213,12.76,55.75,995.4041,770.4,0,"2017-04-15 11:30:30"
"2017-04-15 12:05:30",24214,14.04,52.4,994.7684,848,0,"2017-04-15 12:00:30"
"2017-04-15 12:35:30",24215,14.85,50.4,994.2537,581.8,0,"2017-04-15 12:30:30"
"2017-04-15 13:05:30",24216,15.64,48.81,993.7906,194.9,0,"2017-04-15 13:00:30"
"2017-04-15 13:35:30",24217,15.28,52.25,993.6801,199,0,"2017-04-15 13:30:30"
"2017-04-15 14:05:30",24218,14.32,57.1,993.7615,109.1,0,"2017-04-15 14:00:30"
"2017-04-15 14:35:30",24219,17.18,57.41,993.8636,86.8,0,"2017-04-15 14:30:30"
"2017-04-15 15:05:30",24220,14.18,72.25,993.9474,72.38,0,"2017-04-15 15:00:30"
"2017-04-15 15:35:30",24221,9.77,95.1,993.4019,83.4,0,"2017-04-15 15:30:30"
"2017-04-15 16:05:30",24222,11.16,99.2,992.2998,90,0,"2017-04-15 16:00:30"
"2017-04-15 16:35:30",24223,9.47,100,991.2844,186.5,0,"2017-04-15 16:30:30"
"2017-04-15 17:05:30",24224,9.7,100,990.4869,202.2,0,"2017-04-15 17:00:30"
"2017-04-15 17:35:30",24225,10.81,95.3,989.9088,298.8,0,"2017-04-15 17:30:30"
"2017-04-15 18:05:30",24226,11.7,83.2,989.5022,152.7,0,"2017-04-15 18:00:30"
"2017-04-15 18:35:30",24227,12.37,77.87,989.3712,187.5,0,"2017-04-15 18:30:30"
"2017-04-15 19:05:30",24228,12.85,73.05,989.1779,92.7,0,"2017-04-15 19:00:30"
"2017-04-15 19:35:30",24229,12.61,73.01,989.1168,24.58,0,"2017-04-15 19:30:30"
"2017-04-15 20:05:30",24230,12.64,73.73,989.2098,0.752,0,"2017-04-15 20:00:30"
"2017-04-15 20:35:30",24231,12.38,74.94,989.362,0,0,"2017-04-15 20:30:30"
"2017-04-15 21:05:30",24232,13.61,70.69,989.2488,0,0,"2017-04-15 21:00:30"
"2017-04-15 21:35:30",24233,10.89,81.4,989.0468,0,0,"2017-04-15 21:30:30"
"2017-04-15 22:05:30",24234,11.16,80.3,988.8967,0,0,"2017-04-15 22:00:30"
"2017-04-15 22:35:30",24235,11.79,77.49,988.5671,0,0,"2017-04-15 22:30:30"
"2017-04-15 23:05:30",24236,13.06,72.14,988.3935,0,0,"2017-04-15 23:00:30"
"2017-04-15 23:35:30",24237,13.08,71.48,988.4802,0,0,"2017-04-15 23:30:30"
"2017-04-16 00:05:30",24238,12.45,74.48,988.4355,0,0,"2017-04-16 00:00:30"
"2017-04-16 00:35:30",24239,12.92,73.35,988.3787,0,0,"2017-04-16 00:30:30"
"2017-04-16 01:05:30",24240,12.94,73.37,988.1091,0,0,"2017-04-16 01:00:30"
"2017-04-16 01:35:30",24241,12.36,74.81,987.871,0,0,"2017-04-16 01:30:30"
"2017-04-16 02:05:30",24242,13.54,71.48,987.536,0,0,"2017-04-16 02:00:30"
"2017-04-16 02:35:30",24243,13.36,72.11,987.2756,0,0,"2017-04-16 02:30:30"
"2017-04-16 03:05:30",24244,12.68,75.06,986.9908,0,0,"2017-04-16 03:00:30"
"2017-04-16 03:35:30",24245,13.91,71.23,986.7765,0,0,"2017-04-16 03:30:30"
"2017-04-16 04:05:30",24246,11.7,77.58,986.7117,0,0,"2017-04-16 04:00:30"
"2017-04-16 04:35:30",24247,13.07,74.03,986.6259,0,0,"2017-04-16 04:30:30"
"2017-04-16 05:05:30",24248,12.63,74.29,986.4261,0,0,"2017-04-16 05:00:30"
"2017-04-16 05:35:30",24249,12,75.59,986.4249,0,0,"2017-04-16 05:30:30"
"2017-04-16 06:05:30",24250,11.56,78.48,986.4266,0,0,"2017-04-16 06:00:30"
"2017-04-16 06:35:30",24251,11.1,80.3,986.5007,6.5,0,"2017-04-16 06:30:30"
"2017-04-16 07:05:30",24252,10.7,81.1,986.5092,51.48,0,"2017-04-16 07:00:30"
"2017-04-16 07:35:30",24253,13.03,73.58,986.4109,132.3,0,"2017-04-16 07:30:30"
"2017-04-16 08:05:30",24254,12.47,74.41,986.243,188.6,0,"2017-04-16 08:00:30"
"2017-04-16 08:35:30",24255,14.13,69.65,986.0181,294,0,"2017-04-16 08:30:30"
"2017-04-16 09:05:30",24256,15.77,63.93,985.6216,397.5,0,"2017-04-16 09:00:30"
"2017-04-16 09:35:30",24257,17.75,57.34,985.3131,488.3,0,"2017-04-16 09:30:30"
"2017-04-16 10:05:30",24258,18.73,54.35,985.1853,576,0,"2017-04-16 10:00:30"
"2017-04-16 10:35:30",24259,21.2,46.62,984.8538,696.3,0,"2017-04-16 10:30:30"
"2017-04-16 11:05:30",24260,21.4,47.19,984.1971,490.9,0,"2017-04-16 11:00:30"
"2017-04-16 11:35:30",24261,20.17,50.82,984.0065,755.9,0,"2017-04-16 11:30:30"
"2017-04-16 12:05:30",24262,22.69,44.43,983.4297,784.6,0,"2017-04-16 12:00:30"
"2017-04-16 12:35:30",24263,23.83,40.34,982.7968,904,0,"2017-04-16 12:30:30"
"2017-04-16 13:05:30",24264,23.5,41.23,982.6171,425.5,0,"2017-04-16 13:00:30"
"2017-04-16 13:35:30",24265,24.1,39.02,981.8221,748.5,0,"2017-04-16 13:30:30"
"2017-04-16 14:05:30",24266,24.4,37.59,981.2256,772.6,0,"2017-04-16 14:00:30"
"2017-04-16 14:35:30",24267,24.25,39.22,980.7474,281,0,"2017-04-16 14:30:30"
"2017-04-16 15:05:30",24268,18.79,71.46,982.5437,15.21,0,"2017-04-16 15:00:30"
"2017-04-16 15:35:30",24269,17.9,82.4,982.7919,25.84,0,"2017-04-16 15:30:30"
"2017-04-16 16:05:30",24270,18,79.77,982.6945,61.9,0,"2017-04-16 16:00:30"
"2017-04-16 16:35:30",24271,16.36,83.8,982.5812,284,0,"2017-04-16 16:30:30"
"2017-04-16 17:05:30",24272,17.83,78.58,982.4926,479.1,0,"2017-04-16 17:00:30"
"2017-04-16 17:35:30",24273,19.75,68.14,982.9161,436.2,0,"2017-04-16 17:30:30"
"2017-04-16 18:05:30",24274,20.71,55.86,983.1027,320.5,0,"2017-04-16 18:00:30"
"2017-04-16 18:35:30",24275,20.72,53.47,983.2909,46.22,0,"2017-04-16 18:30:30"
"2017-04-16 19:05:30",24276,20.53,54.59,983.1899,51.38,0,"2017-04-16 19:00:30"
"2017-04-16 19:35:30",24277,19.85,57.29,983.7166,31.12,0,"2017-04-16 19:30:30"
"2017-04-16 20:05:30",24278,19.06,60.92,983.9152,1.959,0,"2017-04-16 20:00:30"
"2017-04-16 20:35:30",24279,19.11,61.2,984.0943,0,0,"2017-04-16 20:30:30"
"2017-04-16 21:05:30",24280,19.19,59.86,984.3922,0,0,"2017-04-16 21:00:30"
"2017-04-16 21:35:30",24281,18.56,62.83,984.8183,0,0,"2017-04-16 21:30:30"
"2017-04-16 22:05:30",24282,18.51,63.07,985.065,0,0,"2017-04-16 22:00:30"
"2017-04-16 22:35:30",24283,18.06,66.68,984.89,0,0,"2017-04-16 22:30:30"
"2017-04-16 23:05:30",24284,17.32,70.53,984.7709,0,0,"2017-04-16 23:00:30"
"2017-04-16 23:35:30",24285,17.06,71.89,984.6009,0,0,"2017-04-16 23:30:30"
"2017-04-17 00:05:30",24286,17.28,69.34,984.9343,0,0,"2017-04-17 00:00:30"
"2017-04-17 00:35:30",24287,14.17,78.13,986.3633,0,0,"2017-04-17 00:30:30"
"2017-04-17 01:05:30",24288,13.43,83.7,986.8731,0,0,"2017-04-17 01:00:30"
"2017-04-17 01:35:30",24289,10.94,88.7,986.6248,0,0,"2017-04-17 01:30:30"
"2017-04-17 02:05:30",24290,12.5,88.2,986.9144,0,0,"2017-04-17 02:00:30"
"2017-04-17 02:35:30",24291,12.31,89.8,986.9896,0,0,"2017-04-17 02:30:30"
"2017-04-17 03:05:30",24292,12.57,88.3,987.1813,0,0,"2017-04-17 03:00:30"
"2017-04-17 03:35:30",24293,11.76,80.9,987.7112,0,0,"2017-04-17 03:30:30"
"2017-04-17 04:05:30",24294,11.75,78.74,988.0062,0,0,"2017-04-17 04:00:30"
"2017-04-17 04:35:30",24295,11.25,82.1,988.3998,0,0,"2017-04-17 04:30:30"
"2017-04-17 05:05:30",24296,11.42,75.96,988.6207,0,0,"2017-04-17 05:00:30"
"2017-04-17 05:35:30",24297,11.14,77.56,988.7339,0,0,"2017-04-17 05:30:30"
"2017-04-17 06:05:30",24298,10.85,79.39,989.303,0,0,"2017-04-17 06:00:30"
"2017-04-17 06:35:30",24299,11.06,74.41,989.2407,9.53,0,"2017-04-17 06:30:30"
"2017-04-17 07:05:30",24300,10.96,73.01,989.5103,54.04,0,"2017-04-17 07:00:30"
"2017-04-17 07:35:30",24301,11.17,66.07,989.8507,102.4,0,"2017-04-17 07:30:30"
"2017-04-17 08:05:30",24302,11.14,61.8,990.3057,192.6,0,"2017-04-17 08:00:30"
"2017-04-17 08:35:30",24303,11.13,58.72,991.0296,200.7,0,"2017-04-17 08:30:30"
"2017-04-17 09:05:30",24304,10.79,57.23,991.2332,414.4,0,"2017-04-17 09:00:30"
"2017-04-17 09:35:30",24305,10.84,55.89,991.4936,522.2,0,"2017-04-17 09:30:30"
"2017-04-17 10:05:30",24306,10.71,58.28,991.6392,598.7,0,"2017-04-17 10:00:30"
"2017-04-17 10:35:30",24307,10.39,60.37,991.9901,676.9,0,"2017-04-17 10:30:30"
"2017-04-17 11:05:30",24308,10.4,58.77,992.3127,736.2,0,"2017-04-17 11:00:30"
"2017-04-17 11:35:30",24309,10.54,58.44,992.5804,788.1,0,"2017-04-17 11:30:30"
"2017-04-17 12:05:30",24310,10.92,57.46,992.8422,830,0,"2017-04-17 12:00:30"
"2017-04-17 12:35:30",24311,10.78,56.77,993.0618,856,0,"2017-04-17 12:30:30"
"2017-04-17 13:05:30",24312,10,59.26,993.0569,866,0,"2017-04-17 13:00:30"
"2017-04-17 13:35:30",24313,10,63.06,993.2811,866,0,"2017-04-17 13:30:30"
"2017-04-17 14:05:30",24314,10.23,62.06,993.6544,847,0,"2017-04-17 14:00:30"
"2017-04-17 14:35:30",24315,10.2,59.6,993.6849,826,0,"2017-04-17 14:30:30"
"2017-04-17 15:05:30",24316,9.88,60.42,993.7949,781.2,0,"2017-04-17 15:00:30"
"2017-04-17 15:35:30",24317,9.71,61.21,993.9135,726.5,0,"2017-04-17 15:30:30"
"2017-04-17 16:05:30",24318,10.22,57.51,994.1002,659.9,0,"2017-04-17 16:00:30"
"2017-04-17 16:35:30",24319,10.34,55.41,994.2811,556.5,0,"2017-04-17 16:30:30"
"2017-04-17 17:05:30",24320,10.3,52.96,994.3907,500.3,0,"2017-04-17 17:00:30"
"2017-04-17 17:35:30",24321,10.11,55.97,994.633,408.2,0,"2017-04-17 17:30:30"
"2017-04-17 18:05:30",24322,10.73,52.68,994.758,310.3,0,"2017-04-17 18:00:30"
"2017-04-17 18:35:30",24323,10.2,55.25,995.0236,217.4,0,"2017-04-17 18:30:30"
"2017-04-17 19:05:30",24324,9.51,59.55,995.1216,125.7,0,"2017-04-17 19:00:30"
"2017-04-17 19:35:30",24325,9.46,58.3,995.307,36.48,0,"2017-04-17 19:30:30"
"2017-04-17 20:05:30",24326,7.602,69.4,995.7931,1.582,0,"2017-04-17 20:00:30"
"2017-04-17 20:35:30",24327,8.19,61.78,996.0108,0,0,"2017-04-17 20:30:30"
"2017-04-17 21:05:30",24328,6.98,71.51,996.4839,0,0,"2017-04-17 21:00:30"
"2017-04-17 21:35:30",24329,6.61,74.37,996.9324,0,0,"2017-04-17 21:30:30"
"2017-04-17 22:05:30",24330,7.011,68.1,997.2881,0,0,"2017-04-17 22:00:30"
"2017-04-17 22:35:30",24331,6.941,68.86,997.4044,0,0,"2017-04-17 22:30:30"
"2017-04-17 23:05:30",24332,7.002,66.88,997.606,0,0,"2017-04-17 23:00:30"
"2017-04-17 23:35:30",24333,6.432,70.55,997.7036,0,0,"2017-04-17 23:30:30"
"2017-04-18 00:05:30",24334,5.813,76.1,998.0925,0,0,"2017-04-18 00:00:30"
"2017-04-18 00:35:30",24335,5.286,79.77,998.3141,0,0,"2017-04-18 00:30:30"
"2017-04-18 01:05:30",24336,4.911,84.4,998.8175,0,0,"2017-04-18 01:00:30"
"2017-04-18 01:35:30",24337,4.494,79.12,999.1298,0,0,"2017-04-18 01:30:30"
"2017-04-18 02:05:30",24338,3.94,78.34,999.4132,0,0,"2017-04-18 02:00:30"
"2017-04-18 02:35:30",24339,3.734,77,999.9116,0,0,"2017-04-18 02:30:30"
"2017-04-18 03:05:30",24340,3.493,74.23,1000.206,0,0,"2017-04-18 03:00:30"
"2017-04-18 03:35:30",24341,3.299,74.27,1000.563,0,0,"2017-04-18 03:30:30"
"2017-04-18 04:05:30",24342,2.983,76.03,1001.066,0,0,"2017-04-18 04:00:30"
"2017-04-18 04:35:30",24343,2.605,77.24,1001.255,0,0,"2017-04-18 04:30:30"
"2017-04-18 05:05:30",24344,2.129,75.96,1001.49,0,0,"2017-04-18 05:00:30"
"2017-04-18 05:35:30",24345,1.758,77.05,1001.646,0,0,"2017-04-18 05:30:30"
"2017-04-18 06:05:30",24346,1.467,76.99,1002.111,0.222,0,"2017-04-18 06:00:30"
"2017-04-18 06:35:30",24347,1.295,80.1,1002.547,8.94,0,"2017-04-18 06:30:30"
"2017-04-18 07:05:30",24348,1.726,79.96,1002.944,70.64,0,"2017-04-18 07:00:30"
"2017-04-18 07:35:30",24349,2.36,70.77,1003.348,161.7,0,"2017-04-18 07:30:30"
"2017-04-18 08:05:30",24350,2.151,71,1003.909,251.1,0,"2017-04-18 08:00:30"
"2017-04-18 08:35:30",24351,2.224,71.21,1004.185,346.5,0,"2017-04-18 08:30:30"
"2017-04-18 09:05:30",24352,2.527,70.75,1004.502,439.4,0,"2017-04-18 09:00:30"
"2017-04-18 09:35:30",24353,3.137,67.18,1004.596,528.5,0,"2017-04-18 09:30:30"
