"TOA5","OwascoWinchInternet","CR1000","57852","CR1000.Std.26","CPU:Owasco.cr1","37634","SystemInternals"
"TIMESTAMP","RECORD","P_RH_Avg","P_Temp_Avg","P_Batt_Min","P_Batt_Max"
"2018-04-26 21:00:00",9364,50.55,18.84,12.87,13.04
"2018-04-26 22:00:00",9365,51.91,15.25,12.82,12.91
"2018-04-26 23:00:00",9366,52.48,12.5,12.79,12.87
"2018-04-27 00:00:00",9367,52.72,10.43,12.76,12.88
"2018-04-27 01:00:00",9368,52.81,8.82,12.63,12.81
"2018-04-27 02:00:00",9369,52.84,7.798,12.73,12.8
"2018-04-27 03:00:00",9370,52.83,7.141,12.72,12.77
"2018-04-27 04:00:00",9371,52.67,6.796,12.69,12.75
"2018-04-27 05:00:00",9372,52.59,6.562,12.65,12.72
"2018-04-27 06:00:00",9373,52.48,6.4,12.63,12.69
"2018-04-27 07:00:00",9374,52.42,6.314,12.62,12.7
"2018-04-27 08:00:00",9375,52.29,6.382,12.65,12.75
"2018-04-27 09:00:00",9376,52.11,6.703,12.71,13.05
"2018-04-27 10:00:00",9377,51.8,7.354,13.04,13.34
"2018-04-27 11:00:00",9378,51.22,8.62,13.31,13.52
"2018-04-27 12:00:00",9379,50.68,10.31,13.34,13.55
"2018-04-27 13:00:00",9380,50.43,11.76,13.35,14.38
"2018-04-27 14:00:00",9381,50.4,12.51,13.45,14.38
"2018-04-27 15:00:00",9382,50.1,13.45,13.45,14.37
"2018-04-27 16:00:00",9383,49.62,14.94,13.44,14.37
"2018-04-27 17:00:00",9384,49.64,16.13,13.44,14.37
"2018-04-27 18:00:00",9385,50.19,16.21,13.43,14.37
"2018-04-27 19:00:00",9386,50.76,15.37,13.12,13.54
"2018-04-27 20:00:00",9387,51.17,14.23,12.95,14.38
"2018-04-27 21:00:00",9388,51.39,13.22,12.87,12.97
"2018-04-27 22:00:00",9389,51.85,11.75,12.83,12.9
"2018-04-27 23:00:00",9390,52.01,10.66,12.81,12.87
"2018-04-28 00:00:00",9391,51.96,10.17,12.79,12.88
"2018-04-28 01:00:00",9392,51.79,10.08,12.77,12.83
"2018-04-28 02:00:00",9393,51.66,9.98,12.75,12.81
"2018-04-28 03:00:00",9394,51.69,9.76,12.73,12.8
"2018-04-28 04:00:00",9395,51.71,9.63,12.71,12.77
"2018-04-28 05:00:00",9396,51.55,9.84,12.68,12.75
"2018-04-28 06:00:00",9397,51.57,9.68,12.65,12.72
"2018-04-28 07:00:00",9398,51.74,9.2,12.65,12.73
"2018-04-28 08:00:00",9399,51.8,8.94,12.69,13.52
"2018-04-28 09:00:00",9400,51.23,9.95,13.42,14.38
"2018-04-28 10:00:00",9401,50.54,11.58,13.24,14.38
"2018-04-28 11:00:00",9402,50.47,12.63,13.12,13.61
"2018-04-28 12:00:00",9403,50.66,12.97,13.44,14.38
"2018-04-28 13:00:00",9404,49.88,14.87,13.44,14.36
"2018-04-28 14:00:00",9405,49.38,16.97,13.43,14.37
"2018-04-28 15:00:00",9406,50.07,16.86,13.09,14.37
"2018-04-28 16:00:00",9407,51.12,14.63,13.08,13.6
"2018-04-28 17:00:00",9408,51.52,13.06,12.91,13.13
"2018-04-28 18:00:00",9409,51.67,12.07,12.91,13.09
"2018-04-28 19:00:00",9410,51.68,11.49,12.93,13.1
"2018-04-28 20:00:00",9411,51.66,11.06,12.82,12.95
"2018-04-28 21:00:00",9412,51.78,10.43,12.8,12.86
"2018-04-28 22:00:00",9413,51.85,9.82,12.77,12.84
"2018-04-28 23:00:00",9414,51.91,9.32,12.76,12.82
"2018-04-29 00:00:00",9415,51.97,8.85,12.73,12.82
"2018-04-29 01:00:00",9416,52.05,8.36,12.69,12.76
"2018-04-29 02:00:00",9417,52.06,7.866,12.65,12.73
"2018-04-29 03:00:00",9418,52.18,7.296,12.62,12.69
"2018-04-29 04:00:00",9419,52.28,6.724,12.6,12.66
"2018-04-29 05:00:00",9420,52.43,6.08,12.59,12.64
"2018-04-29 06:00:00",9421,52.57,5.501,12.58,12.63
"2018-04-29 07:00:00",9422,52.66,5.012,12.58,12.63
"2018-04-29 08:00:00",9423,52.73,4.643,12.59,12.79
"2018-04-29 09:00:00",9424,52.68,4.489,12.74,13.12
"2018-04-29 10:00:00",9425,52.56,4.573,13.09,13.27
"2018-04-29 11:00:00",9426,52.47,4.74,13.23,13.69
"2018-04-29 12:00:00",9427,52.2,5.243,13.35,14.41
"2018-04-29 13:00:00",9428,51.9,5.912,13.48,14.4
"2018-04-29 14:00:00",9429,51.71,6.521,13.46,14.4
"2018-04-29 15:00:00",9430,51.56,7.164,13.48,14.4
"2018-04-29 16:00:00",9431,51.23,8.05,13.47,14.39
"2018-04-29 17:00:00",9432,51.02,8.96,13.31,14.39
"2018-04-29 18:00:00",9433,51,9.49,13.29,14.39
"2018-04-29 19:00:00",9434,51.14,9.62,12.97,13.34
"2018-04-29 20:00:00",9435,51.31,9.54,12.86,12.99
"2018-04-29 21:00:00",9436,51.41,9.43,12.83,12.89
"2018-04-29 22:00:00",9437,51.54,9.19,12.8,12.86
"2018-04-29 23:00:00",9438,51.66,8.93,12.78,12.84
"2018-04-30 00:00:00",9439,51.71,8.77,12.75,12.85
"2018-04-30 01:00:00",9440,51.76,8.59,12.73,12.79
"2018-04-30 02:00:00",9441,51.77,8.4,12.68,12.76
"2018-04-30 03:00:00",9442,51.82,8.18,12.64,12.71
"2018-04-30 04:00:00",9443,51.89,7.966,12.6,12.68
"2018-04-30 05:00:00",9444,51.89,7.816,12.6,12.65
"2018-04-30 06:00:00",9445,51.95,7.636,12.58,12.64
"2018-04-30 07:00:00",9446,51.97,7.494,12.58,12.63
"2018-04-30 08:00:00",9447,51.96,7.456,12.58,12.66
"2018-04-30 09:00:00",9448,51.9,7.566,12.59,12.67
"2018-04-30 10:00:00",9449,51.84,7.744,12.63,13
"2018-04-30 11:00:00",9450,51.54,8.33,12.98,13.25
"2018-04-30 12:00:00",9451,51.2,9.18,13.22,14.39
"2018-04-30 13:00:00",9452,50.68,10.48,13.45,14.38
"2018-04-30 14:00:00",9453,50.34,11.82,13.45,14.38
"2018-04-30 15:00:00",9454,49.8,13.64,13.44,14.37
"2018-04-30 16:00:00",9455,49.26,15.98,13.43,14.36
"2018-04-30 17:00:00",9456,49.3,17.51,13.43,14.36
"2018-04-30 18:00:00",9457,49.78,17.65,13.43,14.36
"2018-04-30 19:00:00",9458,50.15,17.41,13.36,14.36
"2018-04-30 20:00:00",9459,50.16,17.28,13.12,14.36
"2018-04-30 21:00:00",9460,50.37,16.89,12.9,13.13
"2018-04-30 22:00:00",9461,51.24,14.99,12.87,12.94
"2018-04-30 23:00:00",9462,51.74,13.2,12.84,12.9
"2018-05-01 00:00:00",9463,51.83,11.92,12.82,12.91
"2018-05-01 01:00:00",9464,52.09,10.56,12.8,12.86
"2018-05-01 02:00:00",9465,52.36,9.13,12.78,12.84
"2018-05-01 03:00:00",9466,52.48,8.1,12.76,12.81
"2018-05-01 04:00:00",9467,52.51,7.339,12.73,12.79
"2018-05-01 05:00:00",9468,52.46,6.841,12.72,12.77
"2018-05-01 06:00:00",9469,52.38,6.461,12.68,12.75
"2018-05-01 07:00:00",9470,52.42,6.199,12.69,12.85
"2018-05-01 08:00:00",9471,52.2,6.5,12.82,13.45
"2018-05-01 09:00:00",9472,51.58,7.735,13.42,14.39
"2018-05-01 10:00:00",9473,51,9.31,13.44,14.38
"2018-05-01 11:00:00",9474,50.28,11.61,13.43,14.37
"2018-05-01 12:00:00",9475,49.5,15.13,13.41,14.35
"2018-05-01 13:00:00",9476,48.95,18.79,13.4,14.34
"2018-05-01 14:00:00",9477,48.72,21.55,13.39,14.34
"2018-05-01 15:00:00",9478,48.45,24.02,13.39,14.33
"2018-05-01 16:00:00",9479,48.33,26.82,13.38,14.31
"2018-05-01 17:00:00",9480,48.2,29.72,13.37,14.31
"2018-05-01 18:00:00",9481,48.55,32.1,13.36,14.31
"2018-05-01 19:00:00",9482,50.35,30.72,13.21,14.31
"2018-05-01 20:00:00",9483,51.2,27.58,12.98,13.36
"2018-05-01 21:00:00",9484,51.15,24.72,12.89,13
"2018-05-01 22:00:00",9485,51.95,20.07,12.86,12.93
"2018-05-01 23:00:00",9486,52.64,16.21,12.84,12.9
"2018-05-02 00:00:00",9487,52.55,14.16,12.82,12.91
"2018-05-02 01:00:00",9488,52.28,12.91,12.8,12.86
"2018-05-02 02:00:00",9489,52.05,11.93,12.79,12.84
"2018-05-02 03:00:00",9490,51.92,11.22,12.77,12.82
"2018-05-02 04:00:00",9491,51.73,10.72,12.75,12.81
"2018-05-02 05:00:00",9492,51.63,10.28,12.73,12.79
"2018-05-02 06:00:00",9493,51.58,9.97,12.71,12.77
"2018-05-02 07:00:00",9494,51.46,9.9,12.71,12.87
"2018-05-02 08:00:00",9495,51.14,10.43,12.85,13.38
"2018-05-02 09:00:00",9496,50.6,11.91,13.36,14.36
"2018-05-02 10:00:00",9497,49.77,14.65,13.4,14.34
"2018-05-02 11:00:00",9498,48.8,18.45,13.39,14.33
"2018-05-02 12:00:00",9499,48.76,21.1,13.38,14.33
"2018-05-02 13:00:00",9500,49.06,22.67,13.38,14.32
"2018-05-02 14:00:00",9501,48.82,24.31,13.38,14.32
"2018-05-02 15:00:00",9502,48.55,26.19,13.37,14.3
"2018-05-02 16:00:00",9503,48.48,28.32,13.36,14.3
"2018-05-02 17:00:00",9504,48.71,30.06,13.36,14.3
"2018-05-02 18:00:00",9505,49.6,30.15,13.32,14.31
"2018-05-02 19:00:00",9506,49.7,30.18,13,14.28
"2018-05-02 20:00:00",9507,50.63,27.77,12.92,13.03
"2018-05-02 21:00:00",9508,51.15,24.83,12.88,12.95
"2018-05-02 22:00:00",9509,51.16,22.5,12.85,12.92
"2018-05-02 23:00:00",9510,51.35,20.24,12.84,12.9
"2018-05-03 00:00:00",9511,51.16,18.84,12.82,12.91
"2018-05-03 01:00:00",9512,51.13,17.37,12.81,12.87
"2018-05-03 02:00:00",9513,51.34,15.67,12.79,12.85
"2018-05-03 03:00:00",9514,51.24,14.64,12.77,12.83
"2018-05-03 04:00:00",9515,51.14,13.87,12.74,12.81
"2018-05-03 05:00:00",9516,51.07,13.33,12.73,12.79
"2018-05-03 06:00:00",9517,50.94,13.01,12.71,12.77
"2018-05-03 07:00:00",9518,50.99,13.05,12.71,12.77
"2018-05-03 08:00:00",9519,49.95,15.08,12.73,12.85
"2018-05-03 09:00:00",9520,49.78,16.41,12.79,13.02
"2018-05-03 10:00:00",9521,49.95,16.45,12.93,14.35
"2018-05-03 11:00:00",9522,49.93,17.21,13.39,14.34
"2018-05-03 12:00:00",9523,48.92,20.21,13.38,14.32
"2018-05-03 13:00:00",9524,48.43,22.99,13.39,14.32
"2018-05-03 14:00:00",9525,48.52,24.99,13.38,14.32
"2018-05-03 15:00:00",9526,48.91,25.85,13.4,14.33
"2018-05-03 16:00:00",9527,49.75,25.04,13.4,14.34
"2018-05-03 17:00:00",9528,50.45,23.11,13.33,14.34
"2018-05-03 18:00:00",9529,50.34,22.34,13.23,13.45
"2018-05-03 19:00:00",9530,50.45,21.41,12.95,13.26
"2018-05-03 20:00:00",9531,50.67,20.07,12.88,12.99
"2018-05-03 21:00:00",9532,50.84,18.58,12.86,12.92
"2018-05-03 22:00:00",9533,50.96,17.23,12.84,12.9
"2018-05-03 23:00:00",9534,50.99,16.12,12.81,12.87
"2018-05-04 00:00:00",9535,51.02,15.11,12.81,12.89
"2018-05-04 01:00:00",9536,51.11,14.31,12.77,12.84
"2018-05-04 02:00:00",9537,50.83,14.35,12.76,12.83
"2018-05-04 03:00:00",9538,50.66,14.44,12.74,12.8
"2018-05-04 04:00:00",9539,50.61,14.43,12.72,12.79
"2018-05-04 05:00:00",9540,50.58,14.4,12.7,12.76
"2018-05-04 06:00:00",9541,50.58,14.25,12.69,12.74
"2018-05-04 07:00:00",9542,50.6,14.05,12.69,12.74
"2018-05-04 08:00:00",9543,50.64,13.78,12.7,12.8
"2018-05-04 09:00:00",9544,50.67,13.6,12.76,13.05
"2018-05-04 10:00:00",9545,50.32,14.21,13.05,13.29
"2018-05-04 11:00:00",9546,50.07,14.96,13.09,13.46
"2018-05-04 12:00:00",9547,49.88,15.62,13.42,14.35
"2018-05-04 13:00:00",9548,49.47,16.86,13.41,14.35
"2018-05-04 14:00:00",9549,49.13,18.73,13.39,14.34
"2018-05-04 15:00:00",9550,48.9,20.63,13.39,14.33
"2018-05-04 16:00:00",9551,48.67,22.28,13.38,14.32
"2018-05-04 17:00:00",9552,48.39,24.26,13.37,14.31
"2018-05-04 18:00:00",9553,49.1,25.06,12.98,14.3
"2018-05-04 19:00:00",9554,50.37,22.44,12.9,13
"2018-05-04 20:00:00",9555,50.95,19.74,12.88,12.94
"2018-05-04 21:00:00",9556,50.8,18.55,12.85,12.92
"2018-05-04 22:00:00",9557,50.84,17.14,12.82,12.89
"2018-05-04 23:00:00",9558,51.12,15.63,12.8,12.87
"2018-05-05 00:00:00",9559,51.18,14.49,12.77,12.86
"2018-05-05 01:00:00",9560,51.2,13.59,12.75,12.81
"2018-05-05 02:00:00",9561,51.25,12.78,12.71,12.78
"2018-05-05 03:00:00",9562,51.29,12.02,12.68,12.74
"2018-05-05 04:00:00",9563,51.33,11.29,12.66,12.72
"2018-05-05 05:00:00",9564,51.44,10.54,12.65,12.71
"2018-05-05 06:00:00",9565,51.49,9.98,12.65,12.7
"2018-05-05 07:00:00",9566,51.39,9.76,12.64,12.88
"2018-05-05 08:00:00",9567,51.14,10.17,12.85,13.47
"2018-05-05 09:00:00",9568,50.52,11.71,13.42,14.36
"2018-05-05 10:00:00",9569,49.6,14.34,13.41,14.34
"2018-05-05 11:00:00",9570,49.04,16.89,13.41,14.35
"2018-05-05 12:00:00",9571,49.02,19.04,13.41,14.34
"2018-05-05 13:00:00",9572,49.37,20.02,13.41,14.34
"2018-05-05 14:00:00",9573,49.05,21.31,13.39,14.33
"2018-05-05 15:00:00",9574,48.36,23.69,13.39,14.32
"2018-05-05 16:00:00",9575,48.31,26.07,13.39,14.32
"2018-05-05 17:00:00",9576,48.91,27.31,13.39,14.33
"2018-05-05 18:00:00",9577,49.62,26.72,13.39,14.32
"2018-05-05 19:00:00",9578,49.75,26.43,13.29,14.32
"2018-05-05 20:00:00",9579,50.28,25.2,12.98,13.31
"2018-05-05 21:00:00",9580,50.69,22.86,12.89,13
"2018-05-05 22:00:00",9581,51.29,19.58,12.88,12.94
"2018-05-05 23:00:00",9582,51.65,16.82,12.85,12.91
"2018-05-06 00:00:00",9583,51.72,15.1,12.83,12.92
"2018-05-06 01:00:00",9584,51.4,14.46,12.82,12.87
"2018-05-06 02:00:00",9585,51.18,13.82,12.81,12.86
"2018-05-06 03:00:00",9586,51.15,13.13,12.77,12.84
"2018-05-06 04:00:00",9587,51.03,12.8,12.76,12.82
"2018-05-06 05:00:00",9588,50.92,12.66,12.74,12.8
"2018-05-06 06:00:00",9589,50.76,12.88,12.71,12.78
"2018-05-06 07:00:00",9590,50.53,13.2,12.71,12.79
"2018-05-06 08:00:00",9591,50.53,13.2,12.71,12.77
"2018-05-06 09:00:00",9592,50.5,13.18,12.73,13.07
"2018-05-06 10:00:00",9593,50.31,13.44,13.05,13.51
"2018-05-06 11:00:00",9594,49.92,14.37,13.43,14.36
"2018-05-06 12:00:00",9595,49.33,16.42,13.41,14.34
"2018-05-06 13:00:00",9596,48.42,19.77,13.4,14.34
"2018-05-06 14:00:00",9597,48.68,21.67,13.4,14.34
"2018-05-06 15:00:00",9598,48.41,23.94,13.39,14.33
"2018-05-06 16:00:00",9599,48.96,25.23,13.39,14.33
"2018-05-06 17:00:00",9600,49.75,24.44,13.12,14.07
"2018-05-06 18:00:00",9601,50.29,22.06,12.97,13.13
"2018-05-06 19:00:00",9602,51.18,18.62,12.81,13.04
"2018-05-06 20:00:00",9603,51.4,16.32,12.84,12.94
"2018-05-06 21:00:00",9604,51.51,14.71,12.82,12.9
"2018-05-06 22:00:00",9605,51.37,13.89,12.8,12.88
"2018-05-06 23:00:00",9606,51.15,13.48,12.76,12.86
"2018-05-07 00:00:00",9607,51.1,13.14,12.74,12.85
"2018-05-07 01:00:00",9608,50.77,13.43,12.59,12.74
"2018-05-07 02:00:00",9609,50.68,13.38,12.65,12.73
"2018-05-07 03:00:00",9610,50.73,13.17,12.65,12.72
"2018-05-07 04:00:00",9611,50.77,12.87,12.64,12.71
"2018-05-07 05:00:00",9612,50.77,12.58,12.64,12.71
"2018-05-07 06:00:00",9613,50.77,12.33,12.63,12.7
"2018-05-07 07:00:00",9614,50.76,12.19,12.64,12.71
"2018-05-07 08:00:00",9615,50.71,12.09,12.65,12.73
"2018-05-07 09:00:00",9616,50.64,12.25,12.68,13.29
"2018-05-07 10:00:00",9617,50.23,13.04,13.25,13.4
"2018-05-07 11:00:00",9618,49.97,13.99,13.34,13.62
"2018-05-07 12:00:00",9619,49.7,15.03,13.42,14.35
"2018-05-07 13:00:00",9620,49.18,16.93,13.4,14.34
"2018-05-07 14:00:00",9621,48.71,18.97,13.4,14.35
"2018-05-07 15:00:00",9622,48.41,21.38,13.39,14.33
"2018-05-07 16:00:00",9623,48.11,24.28,13.37,14.33
"2018-05-07 17:00:00",9624,48.48,25.82,13.39,14.33
"2018-05-07 18:00:00",9625,48.82,26.62,13.39,14.34
"2018-05-07 19:00:00",9626,49.17,26.79,13.39,14.34
"2018-05-07 20:00:00",9627,49.65,25.91,13.35,14.35
"2018-05-07 21:00:00",9628,50.42,23.06,12.9,13.38
"2018-05-07 22:00:00",9629,51.68,18.55,12.87,12.96
"2018-05-07 23:00:00",9630,52.22,14.9,12.85,12.92
"2018-05-08 00:00:00",9631,52.38,12.45,12.81,12.93
"2018-05-08 01:00:00",9632,52.3,11.19,12.69,12.85
"2018-05-08 02:00:00",9633,51.97,10.32,12.77,12.87
"2018-05-08 03:00:00",9634,51.79,9.76,12.75,12.83
"2018-05-08 04:00:00",9635,51.67,9.41,12.73,12.81
"2018-05-08 05:00:00",9636,51.55,9.1,12.7,12.79
"2018-05-08 06:00:00",9637,51.45,8.86,12.68,12.76
"2018-05-08 07:00:00",9638,51.38,8.74,12.68,12.89
"2018-05-08 08:00:00",9639,51.04,9.38,12.85,13.46
"2018-05-08 09:00:00",9640,50.41,11.02,13.42,13.93
"2018-05-08 10:00:00",9641,49.57,13.74,13.41,14.35
"2018-05-08 11:00:00",9642,48.65,17.64,13.39,14.34
"2018-05-08 12:00:00",9643,48.48,21.02,13.38,14.33
"2018-05-08 13:00:00",9644,48.43,23.81,13.26,14.3
"2018-05-08 14:00:00",9645,48.41,26.29,13.36,14.3
"2018-05-08 15:00:00",9646,47.87,29.51,13.36,14.3
"2018-05-08 16:00:00",9647,48.35,31.87,13.36,14.3
"2018-05-08 17:00:00",9648,48.33,33.56,13.35,14.3
"2018-05-08 18:00:00",9649,48.8,34.69,13.35,14.3
"2018-05-08 19:00:00",9650,49.47,34.38,13.37,14.31
"2018-05-08 20:00:00",9651,50.19,32.71,13.28,14.31
"2018-05-08 21:00:00",9652,50.68,30.1,12.93,13.33
"2018-05-08 22:00:00",9653,51.53,25.73,12.89,12.98
"2018-05-08 23:00:00",9654,51.75,22.04,12.86,12.95
"2018-05-09 00:00:00",9655,51.59,19.42,12.84,12.95
"2018-05-09 01:00:00",9656,51.53,17.32,12.74,12.88
"2018-05-09 02:00:00",9657,51.35,15.63,12.8,12.89
"2018-05-09 03:00:00",9658,51.19,14.53,12.8,12.86
"2018-05-09 04:00:00",9659,51.03,13.85,12.77,12.84
"2018-05-09 05:00:00",9660,50.81,13.43,12.74,12.82
"2018-05-09 06:00:00",9661,50.67,13.09,12.72,12.8
"2018-05-09 07:00:00",9662,50.56,12.93,12.73,12.88
"2018-05-09 08:00:00",9663,50.29,13.3,12.82,13.3
"2018-05-09 09:00:00",9664,49.91,14.23,13.12,13.86
"2018-05-09 10:00:00",9665,49.38,15.89,13.4,14.35
"2018-05-09 11:00:00",9666,48.71,18.3,13.39,14.33
"2018-05-09 12:00:00",9667,48.49,20.62,13.38,14.32
"2018-05-09 13:00:00",9668,48.81,22,13.3,14.31
"2018-05-09 14:00:00",9669,48.72,23.03,13.38,14.33
"2018-05-09 15:00:00",9670,48.47,24.31,13.38,14.32
"2018-05-09 16:00:00",9671,48.13,26.52,13.37,14.31
"2018-05-09 17:00:00",9672,47.95,28.87,13.37,14.31
"2018-05-09 18:00:00",9673,48.45,30.11,13.37,14.31
"2018-05-09 19:00:00",9674,48.78,30.77,13.37,14.31
"2018-05-09 20:00:00",9675,49.34,30.15,13.15,14.34
"2018-05-09 21:00:00",9676,50.54,26.44,12.91,13.18
"2018-05-09 22:00:00",9677,51.5,22.21,12.89,12.97
"2018-05-09 23:00:00",9678,51.52,19.36,12.85,12.94
"2018-05-10 00:00:00",9679,51.3,17.65,12.85,12.95
"2018-05-10 01:00:00",9680,51.03,16.95,12.73,12.88
"2018-05-10 02:00:00",9681,50.63,16.36,12.81,12.88
"2018-05-10 03:00:00",9682,50.53,15.82,12.77,12.86
"2018-05-10 04:00:00",9683,50.4,15.56,12.76,12.84
"2018-05-10 05:00:00",9684,50.21,15.57,12.73,12.81
"2018-05-10 06:00:00",9685,50.12,15.53,12.72,12.79
"2018-05-10 07:00:00",9686,50.04,15.44,12.72,12.8
"2018-05-10 08:00:00",9687,50.02,15.33,12.72,12.96
"2018-05-10 09:00:00",9688,49.91,15.22,12.77,12.89
"2018-05-10 10:00:00",9689,50.07,14.66,12.82,13.05
